leo-package,1.9.0
serum-common,0.4.7
solarti-token-lending,0.2.0
cardinal-marketplace,3.0.3
oca-file,0.3.0-rc.5
gmt_dos-clients_io,2.4.0
anychain-filecoin,0.1.1
solarti-token,3.5.4
coffee,0.4.1
linera-storage,0.2.0
stack_epic_wallet_util,3.4.0
libradicl,0.6.0
near_plonk_verifier,1.0.0
meteora,0.1.0
sn_registers,0.1.11
minipac,0.3.1
uvm_install_graph,0.8.1
uvm_install_core,0.9.1
croaring,0.9.0
ffmpeg-next-crossfix,4.3.4
dlc,0.4.0
uu_tac,0.0.20
tensorflow-sys,0.23.0
dmntk-feel-number,0.3.0
dmntk-feel,0.3.0
uu_relpath,0.0.20
uu_readlink,0.0.20
lnurl-rs,0.2.6
dmntk-gendoc,0.3.0
fuel-core-sync,0.20.1
fuel-core-storage,0.20.1
fuel-core-database,0.20.1
fuel-core-chain-config,0.20.1
fuel-core-poa,0.20.1
fuel-core-txpool,0.20.1
fuel-core-consensus-module,0.20.1
shuttle-actix-web,0.21.0
broot,1.24.2
hwi,0.7.0
zebra-node-services,1.0.0-beta.28
solana-pubsub-client,1.16.5
ophelia-secp256k1,0.3.8
solana-rpc-client-nonce-utils,1.16.5
winter-fri,0.6.4
rskafka,0.4.0
curl,0.4.44
roead,0.23.1
trezor-client,0.1.1
zebra-network,1.0.0-beta.28
dispnet-hash,0.4.0
fuel-core,0.20.1
stack_croaring,0.3.10
sway-types,0.42.1
sway-ast,0.42.1
sway-parse,0.42.1
winter-air,0.6.4
forc-util,0.42.1
buffrs,0.2.1
stable-swap-anchor,1.8.1
fuel-core-bin,0.20.1
c255b3,0.0.3
sqlx-sqlite,0.7.1
sqlx-cli,0.7.1
walletd_coin_core,0.2.0
df_st_db,0.3.0-development-2
spl-token-client,0.5.0
cres,0.5.0
sdb_server_core,0.6.0
seismicdb,0.6.1
speex-safe,0.6.0
fenris-solid,0.0.32
pfm-sys,0.0.15-libpfm4.533633ad
nickel-lang-core,0.1.0
stacks-common,0.0.2
empede,0.2.0
mure,0.2.4
libmimalloc-sys,0.1.33
ifcfg,0.1.2
substrait,0.12.3
dymod,0.4.0
fuel-tx,0.35.0
hdwallet,0.4.1
rgb-std,0.10.3
raphtory-io,0.4.0
rgb-wallet,0.10.3
