crate_name,abi,discriminant,reason,err_id,err_text,category,ignored,file,start_line,start_col,end_line,end_col,type_name
packed_simd_2,C,5,16,11,codegen::v64::u32x2,foreign_functions,TRUE,src/codegen/bit_manip.rs,127,33,127,38,Adt
packed_simd_2,C,5,16,2,codegen::v64::u8x8,foreign_functions,TRUE,src/codegen/bit_manip.rs,60,51,60,55,Adt
virt,C,5,11,0,connect::sys::virConnect,foreign_functions,TRUE,src/connect.rs,189,43,189,61,Adt
cursed,C,5,16,0,core::any::TypeId,rust_functions,FALSE,src/vec.rs,275,39,275,45,Adt
pen-ffi,C,5,10,0,core::option::Option<*mut core::task::Context<'_>>,foreign_functions,TRUE,src/cps/import.rs,15,32,15,93,Adt
cosmic-macros,C,5,16,0,cosmic_space::loc::Uuid,rust_functions,TRUE,src/lib.rs,36,32,36,41,Adt
mechtron,C,5,16,2,cosmic_space::particle::Details,foreign_functions,TRUE,src/lib.rs,61,36,61,43,Adt
mechtron,C,5,16,1,cosmic_space::wasm::Timestamp,rust_functions,TRUE,src/space.rs,12,37,12,46,Adt
virt,C,5,11,9,domain_snapshot::sys::virDomainSnapshot,foreign_functions,TRUE,src/domain_snapshot.rs,60,38,60,63,Adt
virt,C,5,11,1,domain::sys::virDomain,foreign_functions,TRUE,src/domain.rs,347,29,347,46,Adt
abi_stable,C,5,11,0,external_types::crossbeam_channel::errors::RRecvError,rust_functions,TRUE,src/external_types/crossbeam_channel/extern_fns.rs,91,60,91,82,Adt
cognitive-services-speech-sdk-rs,C,5,11,0,ffi::_azac_empty,foreign_functions,TRUE,src/ffi/bindings.rs,1543,55,1543,75,Adt
jsonnet,C,5,11,0,ffi::command::JsonnetVm,foreign_functions,FALSE,src/ffi/command.rs,16,24,16,38,Adt
fmod,C,5,16,3,ffi::FMOD_CHANNEL,foreign_functions,TRUE,src/ffi.rs,366,46,366,63,Adt
fmod,C,5,16,5,ffi::FMOD_CHANNELGROUP,foreign_functions,TRUE,src/ffi.rs,390,55,390,77,Adt
fmod,C,5,16,1,ffi::FMOD_DSP,foreign_functions,TRUE,src/ffi.rs,489,38,489,51,Adt
fmod,C,5,16,7,ffi::FMOD_DSPCONNECTION,foreign_functions,TRUE,src/ffi.rs,416,113,416,141,Adt
fmod,C,5,16,8,ffi::FMOD_GEOMETRY,foreign_functions,TRUE,src/ffi.rs,514,47,514,65,Adt
fmod,C,5,16,4,ffi::FMOD_REVERB,foreign_functions,TRUE,src/ffi.rs,544,40,544,56,Adt
fmod,C,5,16,2,ffi::FMOD_SOUND,foreign_functions,TRUE,src/ffi.rs,293,44,293,59,Adt
fmod,C,5,16,6,ffi::FMOD_SOUNDGROUP,foreign_functions,TRUE,src/ffi.rs,447,55,447,75,Adt
fmod,C,5,16,9,ffi::FMOD_SYNCPOINT,foreign_functions,TRUE,src/ffi.rs,278,70,278,89,Adt
fmod,C,5,16,0,ffi::FMOD_SYSTEM,foreign_functions,TRUE,src/ffi.rs,131,49,131,65,Adt
flu,C,5,11,0,ffi::lua_State,foreign_functions,TRUE,src/ffi/mod.rs,88,27,88,41,Adt
agora-rtm,C,5,11,0,ffi::root::agora::rtm::IRtmServiceEventHandler__bindgen_vtable,foreign_functions,FALSE,src/ffi.rs,1612,46,1612,62,Adt
rusfuse,C,5,10,3,fuse::FuseBufFlags,foreign_functions,TRUE,src/fuse.rs,577,14,577,26,Adt
rusfuse,C,5,11,2,fuse::FuseReq,foreign_functions,TRUE,src/fuse.rs,564,41,564,53,Adt
rusfuse,C,5,11,1,fuse::FuseSession,foreign_functions,TRUE,src/fuse.rs,521,45,521,61,Adt
x11,C,5,11,35,glx::__GLXcontextRec,foreign_functions,TRUE,src/glx.rs,23,51,23,61,Adt
x11nas,C,5,11,34,glx::__GLXFBConfigRec,foreign_functions,TRUE,src/glx.rs,19,53,19,64,Adt
gurobi-sys,C,5,11,0,GRBenv,foreign_functions,TRUE,src/lib.rs,575,34,575,45,Adt
gurobi-sys,C,5,11,1,GRBmodel,foreign_functions,TRUE,src/lib.rs,469,31,469,44,Adt
skyline,C,5,16,0,hooks::Hook,static_items,TRUE,src/hooks.rs,93,30,93,34,Adt
pngquant,C,5,16,1,imagequant::attr::Attributes,foreign_functions,TRUE,rust/ffi.rs,12,72,12,85,Adt
pngquant,C,5,16,0,imagequant::image::Image<'_>,foreign_functions,TRUE,rust/ffi.rs,12,44,12,65,Adt
mouse_automation,system,5,16,0,Input,foreign_functions,FALSE,src/lib.rs,2,45,2,55,Adt
virt,C,5,11,3,interface::sys::virInterface,foreign_functions,TRUE,src/interface.rs,44,42,44,62,Adt
protobuf-native,C,5,16,0,internal::CInt,foreign_functions,FALSE,src/io.rs,115,1,115,50,Adt
monotron-app,C,5,16,1,JoystickState,rust_functions,FALSE,src/lib.rs,817,37,817,50,Adt
openldap,C,5,11,1,LDAP,foreign_functions,TRUE,src/lib.rs,78,32,78,41,Adt
openldap,C,5,11,3,LDAPControl,foreign_functions,TRUE,src/lib.rs,72,39,72,60,Adt
cldap,C,5,11,2,LDAPMessage,foreign_functions,TRUE,src/lib.rs,33,50,33,68,Adt
uring-sys2,C,5,13,0,libc::open_how,foreign_functions,TRUE,src/lib.rs,533,14,533,33,Adt
abi_stable,C,5,11,2,library::c_abi_testing::types::MyUnit,rust_functions,TRUE,src/library/c_abi_testing/functions.rs,99,8,99,14,Adt
usb,C,5,11,0,libusb::libusb_context,foreign_functions,FALSE,src/libusb.rs,28,26,28,45,Adt
usb,C,5,11,1,libusb::libusb_device,foreign_functions,FALSE,src/libusb.rs,51,45,51,63,Adt
usb,C,5,11,2,libusb::libusb_device_handle,foreign_functions,FALSE,src/libusb.rs,67,42,67,67,Adt
cosmic-space,C,5,16,1,loc::Uuid,foreign_functions,TRUE,src/wasm.rs,22,29,22,38,Adt
lua52-sys,C,5,11,0,lua_State,foreign_functions,TRUE,src/lib.rs,196,26,196,40,Adt
abi_stable,C,5,11,5,marker_type::NotCopyNotClone,rust_functions,TRUE,src/std_types/map/extern_fns.rs,60,14,60,29,Adt
abi_stable,C,5,16,3,"marker_type::UnsafeIgnoredType<std::collections::hash_map::OccupiedEntry<'_, K, V>>",rust_functions,TRUE,src/std_types/map/entry.rs,724,32,724,56,Adt
abi_stable,C,5,16,4,"marker_type::UnsafeIgnoredType<std::collections::hash_map::VacantEntry<'_, K, V>>",rust_functions,TRUE,src/std_types/map/entry.rs,783,37,783,59,Adt
mech-stats,C,5,16,1,mech_core::Table,rust_functions,FALSE,src/lib.rs,8,65,8,70,Adt
batrachia,C,5,16,1,media_stream_track::audio_track::AudioTrack,foreign_functions,TRUE,src/symbols.rs,134,18,134,66,Adt
batrachia,C,5,16,2,media_stream_track::video_track::VideoTrack,foreign_functions,TRUE,src/symbols.rs,149,18,149,66,Adt
elfo-core,C,5,16,0,message::MessageVTable,static_items,FALSE,src/message.rs,132,1,132,21,Adt
mpc,C,5,11,0,mpc_c_types::mpc_parser_t,foreign_functions,TRUE,src/mpc_c.rs,321,44,321,61,Adt
mtbl-sys,C,5,11,10,mtbl_fileset,foreign_functions,TRUE,src/lib.rs,282,41,282,58,Adt
mtbl-sys,C,5,11,9,mtbl_fileset_options,foreign_functions,TRUE,src/lib.rs,299,62,299,87,Adt
mtbl-sys,C,5,11,0,mtbl_iter,foreign_functions,TRUE,src/lib.rs,141,31,141,45,Adt
mtbl-sys,C,5,11,8,mtbl_merger,foreign_functions,TRUE,src/lib.rs,249,40,249,61,Adt
mtbl-sys,C,5,11,7,mtbl_merger_options,foreign_functions,TRUE,src/lib.rs,262,22,262,46,Adt
mtbl-sys,C,5,11,6,mtbl_metadata,foreign_functions,TRUE,src/lib.rs,228,43,228,63,Adt
mtbl-sys,C,5,11,5,mtbl_reader,foreign_functions,TRUE,src/lib.rs,200,41,200,57,Adt
mtbl-sys,C,5,11,4,mtbl_reader_options,foreign_functions,TRUE,src/lib.rs,206,49,206,78,Adt
mtbl-sys,C,5,11,12,mtbl_sorter,foreign_functions,TRUE,src/lib.rs,317,37,317,53,Adt
mtbl-sys,C,5,11,11,mtbl_sorter_options,foreign_functions,TRUE,src/lib.rs,321,42,321,66,Adt
mtbl-sys,C,5,11,1,mtbl_source,foreign_functions,TRUE,src/lib.rs,198,60,198,78,Adt
mtbl-sys,C,5,11,2,mtbl_writer,foreign_functions,TRUE,src/lib.rs,167,36,167,52,Adt
mtbl-sys,C,5,11,3,mtbl_writer_options,foreign_functions,TRUE,src/lib.rs,160,38,160,64,Adt
node_api_system,C,5,16,0,napi_env__,foreign_functions,TRUE,lib.rs,896,8,896,16,Adt
nature_demo_converter,C,5,10,0,nature_common::ConverterReturned,rust_functions,FALSE,src/lib.rs,27,55,27,72,Adt
nature_integrate_test_executor,C,5,10,0,nature::domain::ConverterReturned,rust_functions,TRUE,src/lib.rs,42,68,42,85,Adt
virt,C,5,11,2,network::sys::virNetwork,foreign_functions,TRUE,src/network.rs,57,36,57,54,Adt
virt,C,5,11,4,nodedev::sys::virNodeDevice,foreign_functions,TRUE,src/nodedev.rs,56,40,56,61,Adt
virt,C,5,11,6,nwfilter::sys::virNWFilter,foreign_functions,TRUE,src/nwfilter.rs,43,33,43,52,Adt
oasis-std,C,5,8,1,oasis_types::ExtStatusCode,foreign_functions,FALSE,src/backend/ext.rs,24,44,24,57,Adt
oasis-test,C,5,8,0,oasis_types::ExtStatusCode,rust_functions,FALSE,src/ext.rs,44,58,44,71,Adt
batrachia,C,5,16,0,observer::Observer,foreign_functions,TRUE,src/symbols.rs,22,19,22,32,Adt
axe_fx_midi,C,5,10,0,parse::FractalModel,rust_functions,FALSE,src/lib.rs,63,44,63,56,Adt
rax,C,5,11,0,rax,foreign_functions,TRUE,src/lib.rs,1879,14,1879,22,Adt
rax,C,5,11,1,raxIterator,foreign_functions,TRUE,src/lib.rs,1944,13,1944,31,Adt
redis-cell,C,5,11,3,redis::raw::RedisModuleCallReply,static_items,TRUE,src/redis/raw.rs,288,13,293,44,Adt
redis-cell,C,5,11,0,redis::raw::RedisModuleCtx,foreign_functions,TRUE,src/redis/raw.rs,191,14,191,33,Adt
redis-cell,C,5,11,0,redis::raw::RedisModuleCtx,static_items,TRUE,src/redis/raw.rs,231,9,231,82,Adt
redis-cell,C,5,11,4,redis::raw::RedisModuleKey,static_items,TRUE,src/redis/raw.rs,256,9,256,94,Adt
redis-cell,C,5,11,5,redis::raw::RedisModuleString,static_items,TRUE,src/redis/raw.rs,222,9,223,34,Adt
redis-cell,C,5,10,2,redis::raw::ReplyType,static_items,TRUE,src/redis/raw.rs,198,9,198,69,Adt
redis-cell,C,5,10,1,redis::raw::Status,foreign_functions,TRUE,src/redis/raw.rs,195,10,195,16,Adt
redis-cell,C,5,10,1,redis::raw::Status,rust_functions,FALSE,src/lib.rs,106,6,106,17,Adt
redis-cell,C,5,10,1,redis::raw::Status,static_items,TRUE,src/redis/raw.rs,253,9,253,78,Adt
head-empty,C,5,16,0,Registration,static_items,FALSE,src/lib.rs,107,1,107,29,Adt
vsmtp-rsasl,C,5,16,0,registry::Mechanism,static_items,FALSE,src/registry.rs,188,5,188,25,Adt
batrachia,C,5,16,3,rtc_datachannel::DataChannel,foreign_functions,TRUE,src/symbols.rs,181,14,181,26,Adt
noosphere,C,5,16,0,safer_ffi::tuple::void::CVoid,rust_functions,FALSE,/root/.cargo/registry/src/github.com-1ecc6299db9ec823/safer-ffi-0.0.10/src/ffi_export.rs,80,33,80,76,Adt
thorin,C,5,16,0,Scope,foreign_functions,TRUE,src/main.rs,36,19,36,116,Adt
virt,C,5,11,5,secret::sys::virSecret,foreign_functions,TRUE,src/secret.rs,54,31,54,48,Adt
soroban-env-guest,C,5,16,0,soroban_env_common::Object,foreign_functions,FALSE,/root/.cargo/registry/src/github.com-1ecc6299db9ec823/soroban-env-common-0.0.11/src/env.rs,393,53,393,59,Adt
soroban-env-guest,C,5,16,1,soroban_env_common::Status,foreign_functions,FALSE,/root/.cargo/registry/src/github.com-1ecc6299db9ec823/soroban-env-common-0.0.11/src/env.rs,185,50,185,56,Adt
soroban-env-guest,C,5,16,2,soroban_env_common::Symbol,foreign_functions,FALSE,/root/.cargo/registry/src/github.com-1ecc6299db9ec823/soroban-env-common-0.0.11/src/env.rs,339,57,339,63,Adt
lucet-runtime-internals,C,5,16,0,std::arch::x86_64::__m128,foreign_functions,TRUE,src/context/mod.rs,724,30,724,44,Adt
sleef-trig-sys,C,5,16,0,std::arch::x86_64::__m128d,foreign_functions,TRUE,src/lib.rs,15,35,15,42,Adt
sleef-trig-sys,C,5,16,1,std::arch::x86_64::__m256d,foreign_functions,TRUE,src/lib.rs,16,34,16,41,Adt
dittolive-ditto-sys,C,5,16,8,std::boxed::Box<tokio::runtime::Handle>,foreign_functions,TRUE,lib.rs,797,52,797,63,Adt
thorin,C,5,16,1,"std::collections::HashMap<std::string::String, DerivedType>",foreign_functions,TRUE,src/main.rs,38,16,38,49,Adt
palombe,C,5,16,0,std::ffi::CString,rust_functions,FALSE,src/lib.rs,180,47,180,54,Adt
wasmtime-runtime,C,5,16,0,std::marker::PhantomPinned,foreign_functions,TRUE,src/libcalls.rs,95,32,95,46,Adt
ladspa_noisecoring,C,5,10,0,std::option::Option<ladspa::PluginDescriptor>,rust_functions,FALSE,src/lib.rs,603,53,603,77,Adt
ladspa,C,5,10,0,std::option::Option<PluginDescriptor>,foreign_functions,TRUE,src/lib.rs,69,49,69,73,Adt
dittolive-ditto-sys,C,5,10,2,std::option::Option<safer_ffi::boxed::slice_boxed<u8>>,foreign_functions,TRUE,lib.rs,438,19,438,52,Adt
dittolive-ditto-sys,C,5,10,5,std::option::Option<safer_ffi::boxed::slice_boxed<usize>>,foreign_functions,TRUE,lib.rs,632,40,632,67,Adt
dittolive-ditto-sys,C,5,10,1,"std::option::Option<safer_ffi::slice::slice_ref<'_, u8>>",foreign_functions,TRUE,lib.rs,404,21,404,49,Adt
dittolive-ditto-sys,C,5,10,6,std::option::Option<safer_ffi::String>,foreign_functions,TRUE,lib.rs,746,10,746,30,Adt
dittolive-ditto,C,5,10,0,std::option::Option<safer_ffi::Vec<ffi_sdk::ffi_utils::repr_c::Box<ffi_sdk::Document>>>,rust_functions,TRUE,src/store/live_query/mod.rs,90,57,90,68,Adt
dittolive-ditto-sys,C,5,10,3,std::option::Option<safer_ffi::Vec<ffi_utils::repr_c::Box<Document>>>,foreign_functions,TRUE,lib.rs,492,15,492,74,Adt
dittolive-ditto-sys,C,5,10,4,std::option::Option<safer_ffi::Vec<safer_ffi::boxed::slice_boxed<u8>>>,foreign_functions,TRUE,lib.rs,408,10,408,41,Adt
dittolive-ditto-sys,C,5,10,0,std::option::Option<safer_ffi::Vec<safer_ffi::char_p::char_p_boxed>>,foreign_functions,TRUE,lib.rs,324,60,324,86,Adt
confium,C,5,10,0,"std::result::Result<(), error::Error>",rust_functions,FALSE,src/ffi/hash.rs,206,86,206,96,Adt
numpress,C,5,10,0,"std::result::Result<(), Error>",rust_functions,FALSE,src/lib.rs,282,8,282,18,Adt
solana-noop-program,C,5,10,2,"std::result::Result<(), solana_sdk::instruction::InstructionError>",rust_functions,FALSE,/root/.cargo/registry/src/github.com-1ecc6299db9ec823/solana-sdk-1.7.15/src/entrypoint_native.rs,159,14,159,63,Adt
solana-noop,C,5,10,2,"std::result::Result<(), solana_sdk::native_program::ProgramError>",rust_functions,FALSE,/root/.cargo/registry/src/github.com-1ecc6299db9ec823/solana-sdk-0.11.0/src/native_program.rs,71,14,71,38,Adt
rustpak,C,5,10,4,"std::result::Result<(), std::boxed::Box<dyn std::error::Error>>",rust_functions,FALSE,src/lib.rs,191,56,191,82,Adt
asn1_der,C,5,10,1,"std::result::Result<(), std::fmt::Error>",rust_functions,TRUE,src/error.rs,153,36,153,47,Adt
range-encoding,C,5,10,0,"std::result::Result<(), std::io::Error>",rust_functions,FALSE,src/opus/imported_decode.rs,45,6,45,32,Adt
rustpak,C,5,10,3,"std::result::Result<&mut lib::Pak<'_>, std::boxed::Box<dyn std::error::Error>>",rust_functions,FALSE,src/lib.rs,164,67,164,103,Adt
range-encoding,C,5,10,2,"std::result::Result<i32, std::io::Error>",rust_functions,FALSE,src/opus/imported_decode.rs,156,6,156,33,Adt
rustpak,C,5,10,1,"std::result::Result<lib::Pak<'_>, std::boxed::Box<dyn std::error::Error>>",rust_functions,FALSE,src/lib.rs,134,51,134,78,Adt
nature_demo_executor,C,5,10,2,"std::result::Result<nature_common::Instance, nature_common::NatureError>",rust_functions,FALSE,src/sale.rs,40,46,40,62,Adt
nature_integrate_test_executor,C,5,10,1,"std::result::Result<nature::domain::Instance, nature::domain::NatureError>",rust_functions,TRUE,src/lib.rs,80,46,80,62,Adt
mechtron,C,5,10,3,"std::result::Result<std::sync::Arc<dyn Guest>, err::GuestErr>",foreign_functions,TRUE,src/lib.rs,61,48,61,80,Adt
nature_demo_executor,C,5,10,1,"std::result::Result<std::vec::Vec<nature_common::Instance>, nature_common::NatureError>",rust_functions,FALSE,src/score.rs,8,51,8,72,Adt
nature_integrate_test_executor,C,5,10,2,"std::result::Result<std::vec::Vec<nature::domain::Instance>, nature::domain::NatureError>",rust_functions,TRUE,src/lib.rs,58,59,58,80,Adt
nvml-rs,C,5,10,0,"std::result::Result<u64, std::string::String>",rust_functions,FALSE,src/lib.rs,371,69,371,88,Adt
range-encoding,C,5,10,1,"std::result::Result<u8, std::io::Error>",rust_functions,FALSE,src/opus/imported_decode.rs,78,6,78,32,Adt
numpress,C,5,10,1,"std::result::Result<usize, Error>",rust_functions,FALSE,src/lib.rs,362,8,362,21,Adt
applevisor-sys,C,5,16,0,"std::simd::Simd<i8, 16>",foreign_functions,TRUE,src/lib.rs,580,16,580,36,Adt
clockkit,C,5,16,0,std::string::String,foreign_functions,FALSE,src/lib.rs,52,1,52,15,Adt
emacs_module_bindings,C,5,16,1,std::string::String,rust_functions,FALSE,src/lib.rs,56,59,56,65,Adt
dittolive-ditto-sys,C,5,16,9,std::sync::Arc<tokio::runtime::Runtime>,foreign_functions,TRUE,lib.rs,798,54,798,66,Adt
linkbot,C,5,16,0,std::sync::Mutex<u8>,foreign_functions,FALSE,src/lib.rs,327,47,327,57,Adt
mech-math,C,5,16,0,"std::vec::Vec<(std::string::String, mech_core::Table)>",rust_functions,FALSE,src/lib.rs,62,37,62,57,Adt
cpp_regexp,C,5,16,0,std::vec::Vec<&str>,foreign_functions,FALSE,src/lib.rs,41,1,41,15,Adt
vplugin,C,5,16,1,std::vec::Vec<plugin::Plugin>,rust_functions,TRUE,src/plugin_manager.rs,153,32,153,40,Adt
cxx-demo,C,5,16,0,std::vec::Vec<std::string::String>,foreign_functions,FALSE,src/lib.rs,1,1,1,45,Adt
mp4decrypt,C,5,16,1,std::vec::Vec<std::vec::Vec<u8>>,foreign_functions,TRUE,src/lib.rs,38,19,38,75,Adt
mp4decrypt,C,5,16,0,std::vec::Vec<u8>,foreign_functions,TRUE,src/lib.rs,29,19,29,70,Adt
axe_fx_midi,C,5,16,1,std::vec::Vec<u8>,rust_functions,FALSE,src/lib.rs,63,61,63,72,Adt
virt,C,5,11,7,storage_pool::sys::virStoragePool,foreign_functions,TRUE,src/storage_pool.rs,73,36,73,58,Adt
virt,C,5,11,10,storage_vol::sys::virStorageVol,foreign_functions,TRUE,src/storage_pool.rs,67,40,67,56,Adt
virt,C,5,11,8,stream::sys::virStream,foreign_functions,TRUE,src/stream.rs,44,27,44,44,Adt
sidh,C,5,16,0,subtle::Choice,foreign_functions,FALSE,src/backend/x64/fp_x64.rs,154,73,154,79,Adt
sweep,C,5,11,1,SweepDevice,foreign_functions,TRUE,src/lib.rs,23,44,23,62,Adt
libsweep,C,5,11,0,SweepError,foreign_functions,TRUE,src/lib.rs,24,70,24,92,Adt
sweep,C,5,11,2,SweepScan,foreign_functions,TRUE,src/lib.rs,30,47,30,63,Adt
luacjson,C,5,11,0,td_rlua::lua_State,foreign_functions,TRUE,src/lib.rs,6,30,6,53,Adt
tectonic_engine_bibtex,C,5,16,0,tectonic_bridge_core::CoreBridgeState<'_>,foreign_functions,TRUE,src/lib.rs,133,18,133,38,Adt
wasmer-runtime-core-near,C,5,16,2,types::ImportedMemoryIndex,rust_functions,FALSE,src/vmcalls.rs,174,19,174,38,Adt
wasmer-runtime-core-near,C,5,16,0,types::LocalMemoryIndex,rust_functions,FALSE,src/vmcalls.rs,74,19,74,35,Adt
wasmer-runtime-core-fl,C,5,16,3,types::LocalTableIndex,rust_functions,FALSE,src/vmcalls.rs,222,71,222,86,Adt
wasmer-runtime-core-near,C,5,16,1,units::Pages,rust_functions,FALSE,src/vmcalls.rs,124,12,124,17,Adt
duku,C,5,11,0,vk::MemoryRequirements2KHR,foreign_functions,TRUE,src/vk.rs,9692,32,9692,59,Adt
cosmic-space,C,5,16,0,wasm::Timestamp,foreign_functions,TRUE,src/wasm.rs,21,34,21,43,Adt
wow-rs,C,5,11,0,wow_t,foreign_functions,TRUE,src/lib.rs,94,23,94,33,Adt
x11,C,5,10,36,xlib_xcb::XEventQueueOwner,foreign_functions,TRUE,src/xlib_xcb.rs,6,54,6,70,Adt
x11,C,5,11,3,xlib::_XcmsCCC,foreign_functions,TRUE,src/xlib.rs,92,33,92,40,Adt
x11,C,5,11,0,xlib::_XcmsColorSpace,foreign_functions,TRUE,src/xlib.rs,77,33,77,52,Adt
x11nas,C,5,11,1,xlib::_XcmsFunctionSet,foreign_functions,TRUE,src/xlib.rs,78,34,78,54,Adt
x11,C,5,11,33,xlib::_XkbAction,foreign_functions,TRUE,src/xlib.rs,478,72,478,86,Adt
x11nas,C,5,11,25,xlib::_XkbBounds,foreign_functions,TRUE,src/xlib.rs,394,51,394,63,Adt
x11nas,C,5,11,21,xlib::_XkbChanges,foreign_functions,TRUE,src/xlib.rs,507,90,507,103,Adt
x11,C,5,11,7,xlib::_XkbColor,foreign_functions,TRUE,src/xlib.rs,344,79,344,90,Adt
x11,C,5,11,26,xlib::_XkbComponentList,foreign_functions,TRUE,src/xlib.rs,465,104,465,123,Adt
x11nas,C,5,11,27,xlib::_XkbComponentNames,foreign_functions,TRUE,src/xlib.rs,465,63,465,83,Adt
x11nas,C,5,11,18,xlib::_XkbControls,foreign_functions,TRUE,src/xlib.rs,423,28,423,38,Adt
x11,C,5,11,29,xlib::_XkbControlsChanges,foreign_functions,TRUE,src/xlib.rs,470,38,470,59,Adt
x11,C,5,11,30,xlib::_XkbControlsNotify,foreign_functions,TRUE,src/xlib.rs,470,65,470,92,Adt
x11,C,5,11,22,xlib::_XkbDeviceChanges,foreign_functions,TRUE,src/xlib.rs,432,79,432,98,Adt
x11nas,C,5,11,4,xlib::_XkbDeviceInfo,foreign_functions,TRUE,src/xlib.rs,432,57,432,73,Adt
x11,C,5,11,5,xlib::_XkbDeviceLedInfo,foreign_functions,TRUE,src/xlib.rs,343,80,343,99,Adt
x11,C,5,11,9,xlib::_XkbDoodad,foreign_functions,TRUE,src/xlib.rs,408,34,408,46,Adt
x11,C,5,11,31,xlib::_XkbExtensionDeviceNotify,foreign_functions,TRUE,src/xlib.rs,471,61,471,95,Adt
x11nas,C,5,11,6,xlib::_XkbGeometry,foreign_functions,TRUE,src/xlib.rs,417,37,417,51,Adt
x11nas,C,5,11,20,xlib::_XkbGeometrySizes,foreign_functions,TRUE,src/xlib.rs,363,48,363,67,Adt
x11nas,C,5,11,28,xlib::_XkbIndicatorMapRec,foreign_functions,TRUE,src/xlib.rs,450,99,450,117,Adt
x11,C,5,11,11,xlib::_XkbKey,foreign_functions,TRUE,src/xlib.rs,346,43,346,52,Adt
x11,C,5,11,19,xlib::_XkbKeyType,foreign_functions,TRUE,src/xlib.rs,390,54,390,67,Adt
x11,C,5,11,23,xlib::_XkbMapChanges,foreign_functions,TRUE,src/xlib.rs,447,66,447,82,Adt
x11nas,C,5,11,24,xlib::_XkbNameChanges,foreign_functions,TRUE,src/xlib.rs,473,34,473,51,Adt
x11,C,5,11,32,xlib::_XkbNamesNotify,foreign_functions,TRUE,src/xlib.rs,473,57,473,81,Adt
x11,C,5,11,13,xlib::_XkbOutline,foreign_functions,TRUE,src/xlib.rs,348,60,348,73,Adt
x11nas,C,5,11,14,xlib::_XkbOverlay,foreign_functions,TRUE,src/xlib.rs,349,75,349,88,Adt
x11nas,C,5,11,16,xlib::_XkbOverlayKey,foreign_functions,TRUE,src/xlib.rs,350,110,350,126,Adt
x11nas,C,5,11,15,xlib::_XkbOverlayRow,foreign_functions,TRUE,src/xlib.rs,367,39,367,55,Adt
x11,C,5,11,17,xlib::_XkbProperty,foreign_functions,TRUE,src/xlib.rs,352,87,352,101,Adt
x11nas,C,5,11,10,xlib::_XkbRow,foreign_functions,TRUE,src/xlib.rs,365,32,365,41,Adt
x11,C,5,11,8,xlib::_XkbSection,foreign_functions,TRUE,src/xlib.rs,345,52,345,65,Adt
x11,C,5,11,18,xlib::_XkbServerMapRec,foreign_functions,TRUE,src/xlib.rs,508,36,508,46,Adt
x11,C,5,11,12,xlib::_XkbShape,foreign_functions,TRUE,src/xlib.rs,348,33,348,44,Adt
x11nas,C,5,11,2,xlib::XcmsColor,foreign_functions,TRUE,src/xlib.rs,89,47,89,61,Adt
x11,C,5,11,44,xmu::_AtomRec,foreign_functions,TRUE,src/xmu.rs,91,29,91,36,Adt
x11,C,5,11,44,xmu::_AtomRec,static_items,TRUE,src/xmu.rs,135,33,135,40,Adt
x11nas,C,5,11,38,xmu::_XmuArea,foreign_functions,TRUE,src/xmu.rs,98,31,98,43,Adt
x11nas,C,5,11,41,xmu::_XmuDisplayQueue,foreign_functions,TRUE,src/xmu.rs,63,28,63,48,Adt
x11,C,5,11,43,xmu::_XmuDisplayQueueEntry,foreign_functions,TRUE,src/xmu.rs,64,77,64,102,Adt
x11nas,C,5,11,40,xmu::_XmuScanline,foreign_functions,TRUE,src/xmu.rs,113,36,113,52,Adt
x11nas,C,5,11,37,xmu::_XmuSegment,foreign_functions,TRUE,src/xmu.rs,22,53,22,68,Adt
x11nas,C,5,11,44,xmu::_XmuWidgetNode,foreign_functions,TRUE,src/xmu.rs,124,35,124,53,Adt
x11nas,C,5,11,45,xrandr::XRRScreenConfiguration,foreign_functions,TRUE,src/xrandr.rs,57,68,57,95,Adt
x11nas,C,5,11,51,xt::_TranslationData,foreign_functions,TRUE,src/xt.rs,222,57,222,78,Adt
x11nas,C,5,11,49,xt::_WidgetClassRec,foreign_functions,TRUE,src/xt.rs,305,72,305,83,Adt
x11nas,C,5,11,39,xt::_WidgetRec,foreign_functions,TRUE,src/xt.rs,287,30,287,36,Adt
x11,C,5,11,47,xt::_XtActionsRec,foreign_functions,TRUE,src/xt.rs,31,49,31,66,Adt
x11,C,5,11,37,xt::_XtAppStruct,foreign_functions,TRUE,src/xt.rs,55,32,55,44,Adt
x11,C,5,11,48,xt::_XtCallbackRec,foreign_functions,TRUE,src/xt.rs,74,46,74,60,Adt
x11,C,5,11,56,xt::_XtCheckpointTokenRec,foreign_functions,TRUE,src/xt.rs,261,44,261,61,Adt
x11,C,5,11,54,xt::_XtResource,foreign_functions,TRUE,src/xt.rs,316,49,316,64,Adt
x11nas,C,5,11,50,xt::Arg,foreign_functions,TRUE,src/xt.rs,146,103,146,111,Adt
x11nas,C,5,11,52,xt::SubstitutionRec,foreign_functions,TRUE,src/xt.rs,141,45,141,57,Adt
x11nas,C,5,11,48,xt::XtConvertArgRec,foreign_functions,TRUE,src/xt.rs,58,228,58,244,Adt
x11nas,C,5,11,54,xt::XtWidgetGeometry,foreign_functions,TRUE,src/xt.rs,201,49,201,70,Adt
