crate_name,version
tdjson-sys-copy,0.1.0
minimp4-sys,0.1.0
philips-isyntax-rs,1.1.0
dpdk-packet-reorderer,0.1.1
javascriptcore-sys,0.0.5
darwin-libproc-sys,0.2.0
cryptoki-sys,0.1.6
coolprop-rs,0.2.0
mc-sgx-urts-sys-types,0.6.0
harfbuzz-bindings,0.2.0
bad64-sys,0.5.0
rglua-macros,0.2.0
libfido2-sys,0.2.0
socketcan-sys,0.1.1
blkid-sys,0.1.6
osqp-sys,0.6.2
glad-sys,0.0.6
e2p-sys,0.1.0
plcnext-sys,0.2.0
libtcc,0.2.0
kernel-asound-sys,0.3.0
mc-sgx-capable-sys,0.6.0
sfnt2woff-zopfli-sys,0.0.1
plcnext-commons,0.1.0
thindx-xaudio2-sys,0.0.0-2022-11-19
hciraw,1.0.1
lmdb-sys,0.8.0
crash-context,0.6.0
fluidlite-sys,0.2.1
tirocks-sys,0.1.0
mpi-sys,0.2.0
fdb-gen,0.3.1
rlua-lua54-sys,0.1.3
pikchr-sys,0.1.1
zengarden-sys,0.1.0
mcp3008,1.0.0
sd-sys,1.0.0
ts3plugin-sys,0.4.0
libfuse-sys,0.4.0
libdc1394-sys,0.2.2
lxc-sys,0.4.0
jni-sys,0.3.0
pmc-sys,0.1.2
ittapi-sys,0.3.3
ostree-sys,0.13.0
htscodecs-sys,1.2.1
kres,0.1.1
link-ippvm,0.1.0
libyaml-sys,0.1.0
mc-sgx-tservice-sys-types,0.6.0
chmlib-sys,1.0.0
cpp_std,0.1.1
uhidrs-sys,1.0.2
nvml-wrapper-sys,0.7.0
ki18n,1.2.0
libbluetooth,0.1.0
vips-sys,0.1.3-beta.0
protobuf-src,1.1.0+21.5
poppler-sys-rs,0.21.0
libsyslog-sys,0.1.0
libinjection-rs,0.2.8
sys-mount,2.0.2
rkrga,0.1.2
nanocom,0.2.1
discord_game_sdk_sys,1.0.1
pstoedit-sys,0.1.0
mongo-c-sys,1.16.3
wavpack-sys,0.1.3
ubpf,0.1.0
link-ippcore,0.1.1
fluidlite-lib,0.1.3
ratcurl-sys,0.1.0+curl-7.86.0
msdfgen-lib,0.1.0
ioctl-macro,0.0.2
ogg_next_sys,0.1.2
mc-sgx-urts-sys,0.6.0
fribidi-sys,0.1.0
libfvad-sys,1.0.0
blosc-src,0.2.1
arvannginx,0.1.0
mdbx-ffi,0.0.5
libcamera-sys,0.2.1
zwp-virtual-keyboard,0.2.7
libaudioverse-sys,0.1.0
wabt-sys,0.8.0
zbars,0.2.0
inertia-core,0.4.0
geoclue-sys,0.1.1
nvblas-sys,0.1.1
ekiden-grpcio-sys,0.2.4
rutie-serde,0.3.0
clang-rt-xray-sys,0.0.1
mc-sgx-tstdc-sys-types,0.6.0
flipper0,0.3.7
cu-sys,0.1.0
nvbit-sys,0.0.24
libsox-sys,0.1.1
flint-sys,0.7.3
tomcrypt-sys,0.1.0
libwren-sys,0.1.0
vtflib-sys,0.1.5
turbojpeg-sys,0.2.3
j2534,0.3.1
dpdk-time,0.1.0
avahi-sys,0.10.0
mc-sgx-core-sys-types,0.6.0
memmapix,0.7.3
wasm3-sys,0.3.0
tolk-sys,0.2.2
pkcs11,0.5.0
sudo_plugin,1.2.0
rdma-core-sys,0.1.10
arb-sys,0.3.6
wlc-sys,0.0.8
libsignal-protocol-sys,0.1.0
psp2-sys,0.2.2
pylon-cxx,0.3.4
xen,0.0.0-pre1
coreclr-hosting-shared,0.1.4
tk-sys,0.2.0
chez-sys,0.1.0
libecdsautil-sys,0.1.0
razor-libzfscore-sys,0.13.0
btor2tools-sys,1.0.0
rmw-mdbx-sys,0.9.3
ntcore-sys,0.1.1
dpdk-global-allocator,0.1.0
perfect6502-sys,0.2.0
electrs-librocksdb-sys,0.9.0-e1+7.8.3
fitsio,0.21.2
rdk,0.1.1
freebsd-libgeom-sys,0.1.2
gssapi-sys,0.2.1
pardiso-src,0.1.0
ytnef_sys,0.2.0
errno-sys,0.1.0
cityhash-sys,1.0.5
oboe-sys,0.5.0
eccodes-sys,0.4.2
link-ippcv,0.1.2
jni-glue-macros,0.0.0
songww-harfbuzz-sys,0.2.0
sofa-sys,2020.7.21-beta.2
materialx-sys,0.0.0
crseo-sys,0.2.0
woff2-sys,0.0.1
libimobiledevice-sys,0.1.1
libayatana-appindicator-sys,0.2.0
gl46,0.2.1
polkit-agent-sys,0.15.1
librocksdb-sys,0.6.3+6.28.2
printf,0.1.0
python3-sys,0.7.1
xplm-sys,0.4.0
spice-sys,0.1.0
elina-sys,0.1.1
watchdog-device,0.1.0
soapysdr-sys,0.7.4
yareio,0.1.4
rdk-rs,0.1.0
substreams-macro,0.5.6
winapi-util,0.1.5
winamp-sys,0.1.1
libuci-sys,1.0.5
openslide-sys,1.0.0
objrs,0.0.2
virt-sys,0.1.0
raylib4-sys,0.1.2
espeakng-sys,0.1.2
vapoursynth-sys,0.4.0
kqueue2-sys,0.1.5
rofi-plugin-sys,0.3.0
tiledb-sys,0.1.1
system-configuration-sys,0.5.0
renderdoc-sys,1.0.0
rlua-table-derive,0.1.0
mc-sgx-tstdc-sys,0.6.0
ddc-node-rs,2.0.0
ddc-enhanced-rs,1.2.7
nauty-Traces-sys,0.5.0
nbindgen,0.0.1
windivert-sys,0.9.3
ntfs-3g-sys,0.1.0
ni-syscfg-sys,20.5.0
gsasl-sys,0.2.4
e2fslibs-sys,0.2.0
raylib-ffi,4.5.3
matlab-sys,0.3.1
libspeedb-sys,0.0.2+2.3.0
joydev-sys,0.2.1
vapoursynth,0.4.0
libdpkg-sys,0.1.1+1.19
libobliv-sys,0.1.6
ucx1-sys,0.1.0
fuser,0.12.0
libdbus-sys,0.2.5
evil-janet,1.27.0
embree3-sys,0.1.0
clamav-sys,0.0.5
substreams,0.5.6
srtp2-sys,3.0.2
pavo-common,0.1.1
zoom-sdk-windows-sys,0.2.0
onigmo-sys,0.1.0
cbqn-sys,0.2.0
plcnext-device,0.1.0
cl-sys,0.4.2
pafe-sys,0.1.0
llvm-sys-featured,0.1.1
libsqlite3-sys,0.26.0
